ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765934972098,pubmedqa,pubmedqa,,19286200::q506,e26d5415984d,Does transrectal ultrasound probe configuration really matter?,"The type of probe significantly affects the overall prostate cancer detection rate, particularly in patients with prostate specific antigen greater than 4 ng/ml and/or nonsaturation (8 to 19 cores) prostate biopsy. This may be because the end fire probe allows better mechanical sampling of the lateral and apical regions of the peripheral zone, where cancer is most likely to reside. We set the stage for a randomized, controlled trial to confirm our observations.",Yes,auto,mistral,ml,8,13.384103775024414,96.69661521911621,0.004083005478605628,85.9905700199306,85.99911397323012,62,1586,3,0,0.03668864443898201,,
1765934973049,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q118,b2f1db1c2d5e,What is Ricky Verona's brother's name?,AlexAlex,unknown,auto,llama3,ml,8,506.53624534606934,410.8462333679199,0.006266986019909382,396.45236800424755,396.46484999684617,38,8169,7,0,0.26435142755508423,,
1765934973502,hotpotqa,hotpotqa,,5a74f2ff5542993748c89748,4fa2af9e41d6,What city are George Washington University Hospital and MedStar Washington Hospital Center located in?,"Washington, D.C.","washington, d. c.",auto,qwen2_5,ml,8,64.87035751342773,375.4386901855469,0.005756010068580508,360.9398379921913,360.95991800539196,102,7913,17,0,1.0000001192092896,comparison,medium
1765934974391,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q91,49daeb982bee,Where does Olivia and Conan hide after fleeing Shuh Amurath?,BoatIn a boat,boat,auto,llama3,ml,8,499.4535446166992,376.69849395751953,0.006773014320060611,362.14176900102757,362.1564150089398,60,9433,4,0,0.8668445944786072,,
1765934975459,narrativeqa,narrativeqa,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90::q292,a6edcd784dfe,Who became Emily guardian after her father dealth?,Her aunt Madame CheronMadame Cheron,unknown,auto,llama3,ml,8,729.2945384979248,321.7930793762207,0.0059349986258894205,307.3365100135561,307.350705988938,50,6985,7,0,0.15774516761302948,,
1765934976212,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q198,8a15b15c12dd,Who did Jim Morrison see dying on a desert highway in 1949?,An elderly Native American An elderly Native American.,unknown,auto,llama3,ml,8,513.538122177124,225.76165199279785,0.0037289864849299192,211.18438101257198,211.1949120007921,59,2625,7,0,0.1852252334356308,,
1765934976365,pubmedqa,pubmedqa,,18854793::q249,236f3b40bc48,Does the addition of ketorolac and dexamethasone to lidocaine intravenous regional anesthesia improve postoperative analgesia and tourniquet tolerance for ambulatory hand surgery?,"IVRA with lidocaine and with the inclusion of ketorolac and dexamethasone provides effective perioperative analgesia for patients undergoing ambulatory hand surgery, when compared to the use of lidocaine alone or lidocaine with ketorolac IVRA.",Yes,auto,mistral,ml,8,19.484519958496094,118.10517311096191,0.004778004949912429,104.59449398331344,104.60496801533736,179,1894,3,0,0.008224769495427608,,
1765934976475,pubmedqa,pubmedqa,,19061473::q107,f46e51af4ad4,Does degree of baldness influence vitamin D status?,The degree of baldness does not appear to influence serum 25-OHD levels. The high prevalence of baldness in older men does not explain sex differences in 25-OHD levels. Other novel hypotheses are required to help determine whether baldness serves any physiological purpose.,unknown,auto,mistral,ml,8,18.051862716674805,77.10909843444824,0.003483000909909606,63.97772498894483,63.985623011831194,51,962,7,0,0.008624008856713772,,
1765934977403,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q171,b1fd79076846,Why does Shinzon activate the thalaron weapon?,To assure complete destruction of Enterprise and Scimitar ships.to invade federation,unknown,auto,llama3,ml,8,515.2559280395508,394.9291706085205,0.0059029844123870134,382.75641298969276,382.7701359987259,46,8429,7,0,0.15261071920394897,,
1765934977884,hotpotqa,hotpotqa,,5a74248855429929fddd83e5,c2fbe4a46bd3,"Don Barry Mason was the founder of the Psychedelic Shamanistic Institute (PSI), which other member that's Welsh, that died on 10 April 2016?",Dennis Howard Marks,unknown,auto,qwen2_5,ml,8,67.90423393249512,368.30759048461914,0.006057001883164048,356.8124320008792,356.83183700894006,140,7259,7,0,0.1483958214521408,bridge,easy
1765934978011,pubmedqa,pubmedqa,,18847153::q226,51d6fa4c73c4,Spontaneous pneumomediastinum: is a chest X-ray enough?,"SPM is a rare entity that should be considered in patients with pleuritic chest pain. Treatment is supportive, and if no clues for esophageal rupture are present, investigations other than chest X-ray are probably not warranted. It is safe to discharge the patient within 24 hours provided that symptomatic improvement is achieved.",Yes,auto,mistral,ml,8,17.717361450195312,92.99921989440918,0.004239002009853721,79.00073501514271,79.01044000755064,55,1594,3,0,0.040777456015348434,,
1765934978418,hotpotqa,hotpotqa,,5ae70f035542991bbc9761b1,de34ecc59e96,"Who's the Hungarian-born US film director renowned for adapting Stephen King novellas to the screen, including The Mist and The Green Mile?",Frank Darabont,Frank Darabont,auto,llama3,ml,8,67.03686714172363,325.85597038269043,0.005784997483715415,314.4655160140246,314.47927400586195,139,6402,14,1,1.0,bridge,medium
1765934979261,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q220,087f30104507,What does Jim participate in with Patricia?,He participates in mystical ceremonies and joins in a handfasting ceremony.Mystical ceremonies.,mystical ceremonies,auto,llama3,ml,8,533.0519676208496,292.8469181060791,0.006336980732157826,280.6196729943622,280.63347400166094,43,6121,19,0,0.6755290031433105,,
1765934979356,pubmedqa,pubmedqa,,19063771::q110,d09cd8e1d789,Can keratinocytes cause failure of osseointegration?,"These findings suggest that, in the cases reported, keratinocytes implanted between the titanium and the living bone, leading to disruption of osseointegration.",Yes,auto,mistral,ml,8,17.478466033935547,63.61865997314453,0.004538014763966203,49.29551301756874,49.3061910092365,52,536,3,0,0.013603818602859974,,
1765934979484,pubmedqa,pubmedqa,,14504836::q19,7d251b0afe16,MR imaging of anterior cruciate ligament tears: is there a gender gap?,"Gender differences in MR imaging patterns of ACL tears exist: females are more commonly imaged in the acute stage and more commonly possess posterolateral tibial bone contusions; males have a more severe presentation than females, associated with more severe lateral femoral condyle and soft tissue injuries.",Yes,auto,mistral,ml,8,17.403364181518555,96.46439552307129,0.0038279977161437273,85.61999598168768,85.62856598291546,70,1542,3,0,0.023940816521644592,,
1765934979607,pubmedqa,pubmedqa,,8333444::q276,3aeb4d0e2f6e,Are there differences in information given to private and public prenatal patients?,"The one-on-one approach to health education in pregnancy usually used in the private setting may not facilitate addressing many topics believed to be important components of contemporary prenatal care. Providers of private prenatal care should initiate discussion of prenatal health education topics rather than relying on patient interest in requesting information. Just as public prenatal care programs have devoted significant resources to more comprehensive prenatal education, the providers in the private sector must assure that pregnant women receive the same comprehensive information. In so doing, these providers can help promote an optimal outcome for their patients, their patients' unborn children, and the family unit.",Yes,auto,mistral,ml,8,12.296915054321289,89.5226001739502,0.002554006641730666,79.91646998561919,79.9230829870794,83,1881,3,0,-0.030403779819607735,,
1765934979731,pubmedqa,pubmedqa,,14514932::q61,f44c8c51ff19,"Does influenza vaccination increase consultations, corticosteroid prescriptions, or exacerbations in subjects with asthma or chronic obstructive pulmonary disease?","Older people with asthma or COPD commonly have diagnoses recorded or prescriptions for oral corticosteroids given on the day of influenza vaccination, but there is no increased risk of adverse acute outcomes in the first 2 weeks after vaccination. Our findings strongly suggest that influenza vaccination is safe in this population.",Yes,auto,mistral,ml,8,12.37344741821289,96.9853401184082,0.0021980085875838995,84.78623698465526,84.79267099755816,163,1549,3,0,-0.057937148958444595,,
1765934980620,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q192,c6d0250fcd19,What is the Scimitar?,A warship flagship,Scimitar,auto,llama3,ml,8,484.20047760009766,393.50008964538574,0.006373011274263263,381.0514110082295,381.0635420086328,21,9257,8,0,0.19065943360328674,,
1765934981598,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q79,5cc1c9b69bb0,Who does the mad man who defeats Olivia's pursuer turn out to be?,Conan the Cimmerian.Conan,unknown,auto,llama3,ml,8,505.77712059020996,415.09032249450684,0.006674003088846803,386.2364560191054,386.25171201420017,65,10660,7,0,0.14694461226463318,,
1765934981698,pubmedqa,pubmedqa,,9313396::q327,7e1a993cc238,Do people with rheumatoid arthritis develop illness-related schemas?,Results from widely different methods offer at least partial support for arthritis schemas and suggest that the concepts identified are meaningful to patients as well as to researchers.,Yes,auto,mistral,ml,8,16.37887954711914,70.66941261291504,0.005731009878218174,58.754224999574944,58.76592401182279,68,886,3,0,-0.04086323827505112,,
1765934982135,hotpotqa,hotpotqa,,5ab28cfb554299340b525515,f2137830cbdd,Axle Whitehead was a part of an American comedy-drama television series that is a remake of the British series with the same name set in what city?,Chicago,Chicago,auto,llama3,ml,8,63.433170318603516,317.0933723449707,0.005118985427543521,303.2255120051559,303.2360360084567,147,6525,7,1,1.0000001192092896,bridge,medium
1765934982455,pubmedqa,pubmedqa,,27012014::q380,e3aad5404bdd,Is Microarray Analysis Really Useful and Sufficient to Diagnose Nut Allergy in the Mediterranean Area?,The diagnostic performance of ISAC was adequate for hazelnut and walnut allergy but not for peanut allergy. sIgE sensitivity against Ara h 9 in ISAC needs to be improved.,Unknown (The context does not provide enough information to definitively answer whether microarray analysis is useful and sufficient to diagnose nut allergy in the Mediterranean area.),auto,mistral,ml,8,15.842914581298828,262.7243995666504,0.0043209875002503395,248.9112690091133,248.92186699435115,102,1845,184,0,0.5046141743659973,,
1765934982897,hotpotqa,hotpotqa,,5ac1bfd85542994ab5c67dfb,945428cfac32,"How many German scientists, engineers, and technicians, were recruited in post-Nazi Germany as a result of the clandestine operation where Arthur Rudolph became one of the main developers of the U.S. ?space program","more than 1,600","More than 1,600",auto,llama3,ml,8,66.90764427185059,339.96105194091797,0.005587004125118256,325.4171349981334,325.4356079851277,214,7325,15,1,1.0000001192092896,bridge,medium
1765934983043,pubmedqa,pubmedqa,,19059001::q93,1a189ca443e9,Do children with ADHD and/or PDD-NOS differ in reactivity of alpha/theta ERD/ERS to manipulations of cognitive load and stimulus relevance?,"The results supply no evidence for a distinction in information processing abilities of selective attention and working memory as reflected by alpha and theta ERD/ERS between children diagnosed with either ADHD, PDD-NOS or healthy controls.",unknown,auto,mistral,ml,8,16.319751739501953,77.64339447021484,0.0036190031096339226,63.46872998983599,63.47796300542541,139,910,7,0,0.068316750228405,,
1765934984040,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q37,c18654e91540,Where does the trip begin on the east coast?,ZanzibarZanzibar,unknown,auto,llama3,ml,8,545.6163883209229,389.51635360717773,0.007538008503615856,375.83236198406667,375.84806300583296,44,9977,7,0,0.26609572768211365,,
1765934984519,hotpotqa,hotpotqa,,5a75e7215542992db947370a,6eab5c5fc6a4,"Which American singer-songwriter known as ""the Caruso of Rock"", recorded on the Monument Records label and had hits such as ""Pretty One,"" and ""Uptown""?",Roy Orbison,Roy Orbison,auto,qwen2_5,ml,8,67.04306602478027,376.605749130249,0.005890993634238839,362.4353479826823,362.45407501701266,151,7812,11,1,1.0,bridge,medium
1765934984965,hotpotqa,hotpotqa,,5ac2ee675542990b17b154be,f3fd86aec156,Norbert Holm was arrested and later demoted because of his Chief of Operations association with a military theorist popularly known as what?,the Desert Fox,unknown,auto,qwen2_5,ml,8,62.90245056152344,367.6772117614746,0.00573799479752779,355.59614800149575,355.6120040011592,140,7800,7,0,0.21681030094623566,bridge,medium
1765934985469,hotpotqa,hotpotqa,,5abae52a5542996cc5e49eea,33dd93c1d4ee,The 1976 German Grand Prix was won by a driver who retired in what year?,1979,1979,auto,qwen2_5,ml,8,61.95974349975586,381.44588470458984,0.004072004230692983,369.200187997194,369.21339298714884,72,7250,4,1,1.0,bridge,medium
1765934985635,pubmedqa,pubmedqa,,19288309::q516,07e25e805367,Variations in medical school graduating examinations in the United Kingdom: are clinical competence standards comparable?,"We question whether is it possible to make plausible comparisons in relation to the equivalence of standards of graduates from the different UK medical schools, as current quality assurance systems do not allow for formal quantitative comparisons of the clinical competence of graduates from different schools. We suggest that national qualifying level examinations should be considered in the UK.",Unknown (The context does not provide a definitive answer to this question.),auto,mistral,ml,8,13.129234313964844,139.22691345214844,0.003776018274948001,125.2508359903004,125.25961099890992,121,996,76,0,0.028139909729361534,,
1765934986050,hotpotqa,hotpotqa,,5abdbeed5542993062266cdd,bdfeebc2606e,"The airline operating in Whitehorse, Yukon handled how many passengers in 2012?","294,000","294,000",auto,qwen2_5,ml,8,59.75627899169922,342.7135944366455,0.004164001438766718,331.5658520150464,331.59084600629285,79,6021,7,1,1.0000001192092896,bridge,medium
